id	file	line	scope	pattern	expression	current_authority_source	classification	canonical_owner	proposed_action	behavior_change	test_or_contract_coverage	review_status
FB-06280	skills/nova/pipeline/runners/pipeline-runner-shared.ts	85	buildPipelineHaltPayload	pipe_pipe	step_type: stepType || null,	buildPipelineHaltPayload	model_optional_absence_explicitly	schema optionality owner	Keep only if absence is part of the schema; otherwise validate required authority before this point.	absence_representation_may_change	focused_tests_plus_fallback_freeze_contract	classified_pending_human_review
FB-06281	skills/nova/pipeline/runners/pipeline-runner-shared.ts	86	buildPipelineHaltPayload	pipe_pipe	step_id: stepId || null,	buildPipelineHaltPayload	model_optional_absence_explicitly	schema optionality owner	Keep only if absence is part of the schema; otherwise validate required authority before this point.	absence_representation_may_change	focused_tests_plus_fallback_freeze_contract	classified_pending_human_review
FB-06282	skills/nova/pipeline/runners/pipeline-runner-shared.ts	87	buildPipelineHaltPayload	pipe_pipe	reason: reason || 'UNKNOWN',	buildPipelineHaltPayload	move_local_default_to_config_normalization_or_fail	config/schema normalization or authority boundary	Remove local default; either config-normalize the product default or fail typed for missing authority.	possible_louder_failure	focused_tests_plus_fallback_freeze_contract	classified_pending_human_review
FB-06283	skills/nova/pipeline/runners/pipeline-runner-shared.ts	89	buildPipelineHaltPayload	nullish	terminal_decision: result?.terminal_decision ?? result?.terminal?.decision ?? null,	buildPipelineHaltPayload	model_optional_absence_explicitly	schema optionality owner	Keep only if absence is part of the schema; otherwise validate required authority before this point.	absence_representation_may_change	focused_tests_plus_fallback_freeze_contract	classified_pending_human_review
FB-06284	skills/nova/pipeline/runners/pipeline-runner-shared.ts	99	buildPipelineHaltPayload	nullish	...(stepType === 'gate' ? { gate_id: stepId, gate_type: gateType ?? getResultGateType(result) ?? null } : {}),	buildPipelineHaltPayload	model_optional_absence_explicitly	schema optionality owner	Keep only if absence is part of the schema; otherwise validate required authority before this point.	absence_representation_may_change	focused_tests_plus_fallback_freeze_contract	classified_pending_human_review
FB-06285	skills/nova/pipeline/runners/pipeline-runner-shared.ts	100	buildPipelineHaltPayload	pipe_pipe	...(stepType === 'validator' ? { validator_id: stepId, validator_stage_id: result?.validator_stage_id || result?.validator || null } : {}),	buildPipelineHaltPayload	model_optional_absence_explicitly	schema optionality owner	Keep only if absence is part of the schema; otherwise validate required authority before this point.	absence_representation_may_change	focused_tests_plus_fallback_freeze_contract	classified_pending_human_review
FB-06286	skills/nova/pipeline/runners/pipeline-runner-shared.ts	110	loadModuleStatus	pipe_pipe	const moduleConfig = progress?.modules?.[moduleId] || null;	loadModuleStatus	model_optional_absence_explicitly	schema optionality owner	Keep only if absence is part of the schema; otherwise validate required authority before this point.	absence_representation_may_change	focused_tests_plus_fallback_freeze_contract	classified_pending_human_review
FB-06287	skills/nova/pipeline/runners/pipeline-runner-shared.ts	115	loadAuthoritativeModuleState	pipe_pipe	const moduleConfig = progress?.modules?.[moduleId] || null;	loadAuthoritativeModuleState	model_optional_absence_explicitly	schema optionality owner	Keep only if absence is part of the schema; otherwise validate required authority before this point.	absence_representation_may_change	focused_tests_plus_fallback_freeze_contract	classified_pending_human_review
FB-06288	skills/nova/pipeline/runners/pipeline-runner-shared.ts	120	hasModuleStarted	pipe_pipe	if (!status || typeof status !== 'object') return false;	lifecycle/read-model state	keep_pure_boolean_predicate	predicate owner	Keep if review confirms this is only a predicate and does not select replacement authority.	none_expected	focused_tests_plus_fallback_freeze_contract	classified_pending_human_review
FB-06289	skills/nova/pipeline/runners/pipeline-runner-shared.ts	121	hasModuleStarted	pipe_pipe	if (status.started_at || status.current_phase) return true;	lifecycle/read-model state	keep_pure_boolean_predicate	predicate owner	Keep if review confirms this is only a predicate and does not select replacement authority.	none_expected	focused_tests_plus_fallback_freeze_contract	classified_pending_human_review
FB-06290	skills/nova/pipeline/runners/pipeline-runner-shared.ts	129	hasAnyStartedModules	pipe_pipe	if (stepId.startsWith('gate:') || stepId.startsWith('validator:')) return false;	hasAnyStartedModules	keep_pure_boolean_predicate	predicate owner	Keep if review confirms this is only a predicate and does not select replacement authority.	none_expected	focused_tests_plus_fallback_freeze_contract	classified_pending_human_review
FB-06291	skills/nova/pipeline/runners/pipeline-runner-shared.ts	140	buildBlockedModuleResult	pipe_pipe	const authoritative = loadAuthoritativeModuleState(config, progress, moduleId) || status;	lifecycle/read-model state	fail_typed_required_authority_if_missing	runtime authority boundary	Treat as required authority until proven optional; validate at boundary and fail typed if missing.	possible_louder_failure	focused_tests_plus_fallback_freeze_contract	classified_pending_human_review
FB-06292	skills/nova/pipeline/runners/pipeline-runner-shared.ts	141	buildBlockedModuleResult	pipe_pipe	const reason = authoritative?.blocked_reason || status?.blockedReason || status?.note || 'BLOCKED';	lifecycle/read-model state	move_local_default_to_config_normalization_or_fail	config/schema normalization or authority boundary	Remove local default; either config-normalize the product default or fail typed for missing authority.	possible_louder_failure	focused_tests_plus_fallback_freeze_contract	classified_pending_human_review
FB-06293	skills/nova/pipeline/runners/pipeline-runner-shared.ts	153	buildBlockedModuleResult	nullish	fail_count: authoritative?.blocked_fail_count ?? authoritative?.fail_count ?? status?.blockedFailCount ?? status?.fail_count ?? null,	lifecycle/read-model state	delete_legacy_alias_choose_canonical_field	canonical schema owner	Choose one canonical field/source and migrate callers; multiple field names are not canonical.	authority_change_expected	focused_tests_plus_fallback_freeze_contract	classified_pending_human_review
FB-06294	skills/nova/pipeline/runners/pipeline-runner-shared.ts	164	buildBlockedModuleResult	pipe_pipe	correlation_provenance: resolveStatusCorrelationProvenance(authoritative || status || null),	lifecycle/read-model state	model_optional_absence_explicitly	schema optionality owner	Keep only if absence is part of the schema; otherwise validate required authority before this point.	absence_representation_may_change	focused_tests_plus_fallback_freeze_contract	classified_pending_human_review
FB-06295	skills/nova/pipeline/runners/pipeline-runner-shared.ts	180	buildResultWithStepCorrelation	nullish	gate_type: getResultGateType(result) ?? getProgressGateType(progress, stepId),	buildResultWithStepCorrelation	fail_typed_required_authority_if_missing	runtime authority boundary	Treat as required authority until proven optional; validate at boundary and fail typed if missing.	possible_louder_failure	focused_tests_plus_fallback_freeze_contract	classified_pending_human_review
FB-06296	skills/nova/pipeline/runners/pipeline-runner-shared.ts	186	buildResultWithStepCorrelation	nullish	const terminalStatus = result?.terminal_status ?? result?.terminal?.status ?? null;	lifecycle/read-model state	model_optional_absence_explicitly	schema optionality owner	Keep only if absence is part of the schema; otherwise validate required authority before this point.	absence_representation_may_change	focused_tests_plus_fallback_freeze_contract	classified_pending_human_review
FB-06297	skills/nova/pipeline/runners/pipeline-runner-shared.ts	187	buildResultWithStepCorrelation	pipe_pipe	const exposeIdentity = terminalStatus !== 'blocked' || result?.attempt != null || result?.dispatch_id != null;	buildResultWithStepCorrelation	keep_pure_boolean_predicate	predicate owner	Keep if review confirms this is only a predicate and does not select replacement authority.	none_expected	focused_tests_plus_fallback_freeze_contract	classified_pending_human_review
FB-06298	skills/nova/pipeline/runners/pipeline-runner-shared.ts	194	buildResultWithStepCorrelation	pipe_pipe	correlation_provenance: resolveStatusCorrelationProvenance(rawStatus || null),	buildResultWithStepCorrelation	model_optional_absence_explicitly	schema optionality owner	Keep only if absence is part of the schema; otherwise validate required authority before this point.	absence_representation_may_change	focused_tests_plus_fallback_freeze_contract	classified_pending_human_review
FB-06299	skills/nova/pipeline/runners/buster-gate-runner.ts	68	_telemetryCtx	pipe_pipe	const active = getActiveContext() || {};	_telemetryCtx	move_local_default_to_config_normalization_or_fail	config/schema normalization or authority boundary	Remove local default; either config-normalize the product default or fail typed for missing authority.	possible_louder_failure	focused_tests_plus_fallback_freeze_contract	classified_pending_human_review
FB-06300	skills/nova/pipeline/runners/buster-gate-runner.ts	126	_runBusterGateOnce	pipe_pipe	const commitHash = String(deps.headHash(config) || '').trim();	configuration or policy value	remove_runtime_dependency_injection_default	composition boundary	Move dependency wiring to tests or explicit composition boundary; runtime should not hide missing dependencies.	possible_louder_failure	focused_tests_plus_fallback_freeze_contract	classified_pending_human_review
FB-06301	skills/nova/pipeline/runners/buster-gate-runner.ts	199	_runBusterGateOnce	pipe_pipe	const reason = `Gate '${gateId}' completion archive failed before Buster dispatch: ${archiveResult.error || 'unknown'}`;	typed error/detail state	replace_placeholder_with_typed_absence	typed absence owner	Replace placeholder display text with typed absence, omitted field, or typed failure when required.	absence_representation_change	focused_tests_plus_fallback_freeze_contract	classified_pending_human_review
FB-06302	skills/nova/pipeline/runners/buster-gate-runner.ts	205	top_level_or_unknown	pipe_pipe	error: archiveResult.error || null,	typed error/detail state	model_optional_absence_explicitly	schema optionality owner	Keep only if absence is part of the schema; otherwise validate required authority before this point.	absence_representation_may_change	focused_tests_plus_fallback_freeze_contract	classified_pending_human_review
FB-06303	skills/nova/pipeline/runners/buster-gate-runner.ts	221	top_level_or_unknown	pipe_pipe	thinking: busterGatePolicy.thinking || null,	top_level_or_unknown	model_optional_absence_explicitly	schema optionality owner	Keep only if absence is part of the schema; otherwise validate required authority before this point.	absence_representation_may_change	focused_tests_plus_fallback_freeze_contract	classified_pending_human_review
FB-06304	skills/nova/pipeline/runners/buster-gate-runner.ts	223	top_level_or_unknown	nullish	thinking_supported: busterGatePolicy.thinking_supported ?? null,	top_level_or_unknown	model_optional_absence_explicitly	schema optionality owner	Keep only if absence is part of the schema; otherwise validate required authority before this point.	absence_representation_may_change	focused_tests_plus_fallback_freeze_contract	classified_pending_human_review
FB-06305	skills/nova/pipeline/runners/buster-gate-runner.ts	254	top_level_or_unknown	pipe_pipe	await deps.killAgent(config, 'buster', gateId, result?.ok || false);	configuration or policy value	remove_runtime_dependency_injection_default	composition boundary	Move dependency wiring to tests or explicit composition boundary; runtime should not hide missing dependencies.	possible_louder_failure	focused_tests_plus_fallback_freeze_contract	classified_pending_human_review
FB-06306	skills/nova/pipeline/runners/buster-gate-runner.ts	273	buildBusterRemediationExhaustedControlResult	pipe_pipe	const remediation = readGateRemediationSpec(controlResult) || {};	buildBusterRemediationExhaustedControlResult	move_local_default_to_config_normalization_or_fail	config/schema normalization or authority boundary	Remove local default; either config-normalize the product default or fail typed for missing authority.	possible_louder_failure	focused_tests_plus_fallback_freeze_contract	classified_pending_human_review
FB-06307	skills/nova/pipeline/runners/buster-gate-runner.ts	274	buildBusterRemediationExhaustedControlResult	pipe_pipe	const metadata = controlResult?.diagnostics?.metadata || {};	artifact/verdict/completion metadata	move_local_default_to_config_normalization_or_fail	config/schema normalization or authority boundary	Remove local default; either config-normalize the product default or fail typed for missing authority.	possible_louder_failure	focused_tests_plus_fallback_freeze_contract	classified_pending_human_review
FB-06308	skills/nova/pipeline/runners/buster-gate-runner.ts	275	buildBusterRemediationExhaustedControlResult	nullish	const gateStartedAt = opts.gateStartedAt ?? (remediation?.startedAt ? new Date(remediation.startedAt).getTime() : Date.now());	caller options/dependencies	fail_typed_required_authority_if_missing	runtime authority boundary	Treat as required authority until proven optional; validate at boundary and fail typed if missing.	possible_louder_failure	focused_tests_plus_fallback_freeze_contract	classified_pending_human_review
FB-06309	skills/nova/pipeline/runners/buster-gate-runner.ts	277	buildBusterRemediationExhaustedControlResult	pipe_pipe	const maxFixCycles = Number(remediation?.policy?.maxFixCycles || metadata?.fix_attempts || pipelineDefaults.max_fails);	artifact/verdict/completion metadata	fail_typed_required_authority_if_missing	runtime authority boundary	Treat as required authority until proven optional; validate at boundary and fail typed if missing.	possible_louder_failure	focused_tests_plus_fallback_freeze_contract	classified_pending_human_review
FB-06310	skills/nova/pipeline/runners/buster-gate-runner.ts	278	buildBusterRemediationExhaustedControlResult	pipe_pipe	const issues = remediation?.diagnostics?.issues || metadata?.remaining_issues || [];	artifact/verdict/completion metadata	move_local_default_to_config_normalization_or_fail	config/schema normalization or authority boundary	Remove local default; either config-normalize the product default or fail typed for missing authority.	possible_louder_failure	focused_tests_plus_fallback_freeze_contract	classified_pending_human_review
FB-06311	skills/nova/pipeline/runners/buster-gate-runner.ts	279	buildBusterRemediationExhaustedControlResult	pipe_pipe	const latestGateDispatchId = remediation?.correlation?.dispatch_id || metadata?.dispatch_id || null;	runtime context/correlation	model_optional_absence_explicitly	schema optionality owner	Keep only if absence is part of the schema; otherwise validate required authority before this point.	absence_representation_may_change	focused_tests_plus_fallback_freeze_contract	classified_pending_human_review
FB-06312	skills/nova/pipeline/runners/buster-gate-runner.ts	280	buildBusterRemediationExhaustedControlResult	pipe_pipe	const latestGateGatewayLabel = remediation?.correlation?.gateway_label || metadata?.gateway_label || null;	runtime context/correlation	model_optional_absence_explicitly	schema optionality owner	Keep only if absence is part of the schema; otherwise validate required authority before this point.	absence_representation_may_change	focused_tests_plus_fallback_freeze_contract	classified_pending_human_review
FB-06313	skills/nova/pipeline/runners/buster-gate-runner.ts	281	buildBusterRemediationExhaustedControlResult	pipe_pipe	const latestGateSessionKey = remediation?.correlation?.session_key || metadata?.session_key || null;	runtime context/correlation	model_optional_absence_explicitly	schema optionality owner	Keep only if absence is part of the schema; otherwise validate required authority before this point.	absence_representation_may_change	focused_tests_plus_fallback_freeze_contract	classified_pending_human_review
FB-06314	skills/nova/pipeline/runners/buster-gate-runner.ts	282	buildBusterRemediationExhaustedControlResult	pipe_pipe	const failReason = issues.map((issue = {}) => issue.title).filter(Boolean).join('; ') || 'unknown (no error detail available)';	typed error/detail state	move_local_default_to_config_normalization_or_fail	config/schema normalization or authority boundary	Remove local default; either config-normalize the product default or fail typed for missing authority.	possible_louder_failure	focused_tests_plus_fallback_freeze_contract	classified_pending_human_review
FB-06315	skills/nova/pipeline/runners/buster-gate-runner.ts	329	buildBusterRemediationExhaustedControlResult	pipe_pipe	gate_type: gate?.type || 'buster',	buildBusterRemediationExhaustedControlResult	move_local_default_to_config_normalization_or_fail	config/schema normalization or authority boundary	Remove local default; either config-normalize the product default or fail typed for missing authority.	possible_louder_failure	focused_tests_plus_fallback_freeze_contract	classified_pending_human_review
FB-06316	skills/nova/pipeline/runners/buster-gate-runner.ts	330	buildBusterRemediationExhaustedControlResult	pipe_pipe	run_id: getRunId(config) || config?._runId || config?.run_id || null,	configuration or policy value	model_optional_absence_explicitly	schema optionality owner	Keep only if absence is part of the schema; otherwise validate required authority before this point.	absence_representation_may_change	focused_tests_plus_fallback_freeze_contract	classified_pending_human_review
FB-06317	skills/nova/pipeline/runners/buster-gate-runner.ts	355	runBusterGateEvaluation	pipe_pipe	const attempt = Number(opts.attempt || 1);	caller options/dependencies	move_local_default_to_config_normalization_or_fail	config/schema normalization or authority boundary	Remove local default; either config-normalize the product default or fail typed for missing authority.	possible_louder_failure	focused_tests_plus_fallback_freeze_contract	classified_pending_human_review
FB-06318	skills/nova/pipeline/runners/buster-gate-runner.ts	356	runBusterGateEvaluation	nullish	const gateStartedAt = opts.gateStartedAt ?? Date.now();	caller options/dependencies	fail_typed_required_authority_if_missing	runtime authority boundary	Treat as required authority until proven optional; validate at boundary and fail typed if missing.	possible_louder_failure	focused_tests_plus_fallback_freeze_contract	classified_pending_human_review
FB-06319	skills/nova/pipeline/runners/buster-gate-runner.ts	357	runBusterGateEvaluation	pipe_pipe	const remediation = opts.remediation || readGateRemediationSpec(opts.controlResult) || {};	caller options/dependencies	move_local_default_to_config_normalization_or_fail	config/schema normalization or authority boundary	Remove local default; either config-normalize the product default or fail typed for missing authority.	possible_louder_failure	focused_tests_plus_fallback_freeze_contract	classified_pending_human_review
FB-06320	skills/nova/pipeline/runners/buster-gate-runner.ts	358	runBusterGateEvaluation	pipe_pipe	const correlation = remediation?.correlation || {};	runtime context/correlation	move_local_default_to_config_normalization_or_fail	config/schema normalization or authority boundary	Remove local default; either config-normalize the product default or fail typed for missing authority.	possible_louder_failure	focused_tests_plus_fallback_freeze_contract	classified_pending_human_review
FB-06321	skills/nova/pipeline/runners/buster-gate-runner.ts	374	runBusterGateEvaluation	pipe_pipe	completion_source: existingCompletion.source || null,	runBusterGateEvaluation	model_optional_absence_explicitly	schema optionality owner	Keep only if absence is part of the schema; otherwise validate required authority before this point.	absence_representation_may_change	focused_tests_plus_fallback_freeze_contract	classified_pending_human_review
FB-06322	skills/nova/pipeline/runners/buster-gate-runner.ts	402	runBusterGateEvaluation	pipe_pipe	scopeModel: gate.model || null,	runBusterGateEvaluation	model_optional_absence_explicitly	schema optionality owner	Keep only if absence is part of the schema; otherwise validate required authority before this point.	absence_representation_may_change	focused_tests_plus_fallback_freeze_contract	classified_pending_human_review
FB-06323	skills/nova/pipeline/runners/buster-gate-runner.ts	407	runBusterGateEvaluation	nullish,pipe_pipe	log('INFO', `Gate '${gateId}' model: ${model ?? '(none)'} [${busterGatePolicy.model_source}] thinking: ${busterGatePolicy.thinking || 'default'} (${busterGatePolicy.thinking_source})`);	runBusterGateEvaluation	delete_legacy_alias_choose_canonical_field	canonical schema owner	Choose one canonical field/source and migrate callers; multiple field names are not canonical.	authority_change_expected	focused_tests_plus_fallback_freeze_contract	classified_pending_human_review
FB-06324	skills/nova/pipeline/runners/buster-gate-runner.ts	425	runBusterGateEvaluation	pipe_pipe	fields: buildDiscordIdentitySurfaceFields(DISCORD_IDENTITY_SURFACES.GATE_SESSION, { run_id: getRunId(config), gate_id: gateId, gate_type: gate.type, attempt, model, reasoning_level: busterGatePolicy.thinking_supported === false ? 'not supported' : (busterGatePolicy.thinking || 'default'), thinking_source: busterGatePolicy.thinking_source || null, runtime: 'session' }),	agent/session state	model_optional_absence_explicitly	schema optionality owner	Keep only if absence is part of the schema; otherwise validate required authority before this point.	absence_representation_may_change	focused_tests_plus_fallback_freeze_contract	classified_pending_human_review
FB-06325	skills/nova/pipeline/runners/buster-gate-runner.ts	437	top_level_or_unknown	nullish	const timeout = gate.timeout_minutes ?? pipelineDefaults.timeout_minutes;	configuration or policy value	fail_typed_required_authority_if_missing	runtime authority boundary	Treat as required authority until proven optional; validate at boundary and fail typed if missing.	possible_louder_failure	focused_tests_plus_fallback_freeze_contract	classified_pending_human_review
FB-06326	skills/nova/pipeline/runners/buster-gate-runner.ts	438	top_level_or_unknown	nullish	const maxFixCycles = gate.max_fix_cycles ?? pipelineDefaults.max_fails;	top_level_or_unknown	delete_legacy_alias_choose_canonical_field	canonical schema owner	Choose one canonical field/source and migrate callers; multiple field names are not canonical.	authority_change_expected	focused_tests_plus_fallback_freeze_contract	classified_pending_human_review
FB-06327	skills/nova/pipeline/runners/buster-gate-runner.ts	488	top_level_or_unknown	pipe_pipe	() => (deps.runOnce || _runBusterGateOnce)(deps, config, progress, gateId, gate, model, timeout, instructions, attempt, busterGatePolicy),	configuration or policy value	remove_runtime_dependency_injection_default	composition boundary	Move dependency wiring to tests or explicit composition boundary; runtime should not hide missing dependencies.	possible_louder_failure	focused_tests_plus_fallback_freeze_contract	classified_pending_human_review
FB-06328	skills/nova/pipeline/runners/buster-gate-runner.ts	495	top_level_or_unknown	pipe_pipe	agent_type: gate.type || 'buster',	top_level_or_unknown	move_local_default_to_config_normalization_or_fail	config/schema normalization or authority boundary	Remove local default; either config-normalize the product default or fail typed for missing authority.	possible_louder_failure	focused_tests_plus_fallback_freeze_contract	classified_pending_human_review
FB-06329	skills/nova/pipeline/runners/buster-gate-runner.ts	498	top_level_or_unknown	pipe_pipe	dispatch_id: correlation.dispatch_id || null,	runtime context/correlation	model_optional_absence_explicitly	schema optionality owner	Keep only if absence is part of the schema; otherwise validate required authority before this point.	absence_representation_may_change	focused_tests_plus_fallback_freeze_contract	classified_pending_human_review
FB-06330	skills/nova/pipeline/runners/buster-gate-runner.ts	499	top_level_or_unknown	pipe_pipe	gateway_label: correlation.gateway_label || null,	runtime context/correlation	model_optional_absence_explicitly	schema optionality owner	Keep only if absence is part of the schema; otherwise validate required authority before this point.	absence_representation_may_change	focused_tests_plus_fallback_freeze_contract	classified_pending_human_review
FB-06331	skills/nova/pipeline/runners/buster-gate-runner.ts	500	top_level_or_unknown	pipe_pipe	session_key: correlation.session_key || null,	runtime context/correlation	model_optional_absence_explicitly	schema optionality owner	Keep only if absence is part of the schema; otherwise validate required authority before this point.	absence_representation_may_change	focused_tests_plus_fallback_freeze_contract	classified_pending_human_review
FB-06332	skills/nova/pipeline/runners/buster-gate-runner.ts	508	top_level_or_unknown	pipe_pipe	suppressPausePresentation: ({ status }) => (status?.source || '').toLowerCase() === 'buster-pipeline',	lifecycle/read-model state	move_local_default_to_config_normalization_or_fail	config/schema normalization or authority boundary	Remove local default; either config-normalize the product default or fail typed for missing authority.	possible_louder_failure	focused_tests_plus_fallback_freeze_contract	classified_pending_human_review
FB-06333	skills/nova/pipeline/runners/buster-gate-runner.ts	561	createBusterGateRemediationController	pipe_pipe	const fixHistory = opts.fixHistory || [];	caller options/dependencies	move_local_default_to_config_normalization_or_fail	config/schema normalization or authority boundary	Remove local default; either config-normalize the product default or fail typed for missing authority.	possible_louder_failure	focused_tests_plus_fallback_freeze_contract	classified_pending_human_review
FB-06334	skills/common/pipeline/integrations/discord-webhook.ts	19	readJsonBody	pipe_pipe	const contentType = response.headers?.get?.('content-type') || '';	transport payload contract	move_local_default_to_config_normalization_or_fail	config/schema normalization or authority boundary	Remove local default; either config-normalize the product default or fail typed for missing authority.	possible_louder_failure	focused_tests_plus_fallback_freeze_contract	classified_pending_human_review
FB-06335	skills/common/pipeline/integrations/discord-webhook.ts	56	timeoutSignal	pipe_pipe	if (!timeoutMs || timeoutMs <= 0) return { signal: undefined, cleanup: () => {} };	configuration or policy value	keep_pure_boolean_predicate	predicate owner	Keep if review confirms this is only a predicate and does not select replacement authority.	none_expected	focused_tests_plus_fallback_freeze_contract	classified_pending_human_review
FB-06336	skills/common/pipeline/integrations/discord-webhook.ts	107	postDiscordWebhook	pipe_pipe	if (!url || typeof url !== 'string') {	postDiscordWebhook	keep_pure_boolean_predicate	predicate owner	Keep if review confirms this is only a predicate and does not select replacement authority.	none_expected	focused_tests_plus_fallback_freeze_contract	classified_pending_human_review
FB-06337	skills/common/pipeline/integrations/discord-webhook.ts	110	postDiscordWebhook	pipe_pipe	if (!Object.prototype.hasOwnProperty.call(options, 'body') || options.body === undefined) {	caller options/dependencies	keep_pure_boolean_predicate	predicate owner	Keep if review confirms this is only a predicate and does not select replacement authority.	none_expected	focused_tests_plus_fallback_freeze_contract	classified_pending_human_review
FB-06338	skills/common/pipeline/integrations/discord-webhook.ts	115	postDiscordWebhook	pipe_pipe	const fetchImpl = options.fetchImpl || globalThis.fetch;	caller options/dependencies	fail_typed_required_authority_if_missing	runtime authority boundary	Treat as required authority until proven optional; validate at boundary and fail typed if missing.	possible_louder_failure	focused_tests_plus_fallback_freeze_contract	classified_pending_human_review
FB-06339	skills/common/pipeline/integrations/discord-webhook.ts	120	postDiscordWebhook	pipe_pipe	const headers = { ...(options.headers || {}) };	caller options/dependencies	move_local_default_to_config_normalization_or_fail	config/schema normalization or authority boundary	Remove local default; either config-normalize the product default or fail typed for missing authority.	possible_louder_failure	focused_tests_plus_fallback_freeze_contract	classified_pending_human_review
FB-06340	skills/common/pipeline/integrations/discord-webhook.ts	123	postDiscordWebhook	pipe_pipe	if (options.timeoutMs === undefined || options.timeoutMs === null) {	caller options/dependencies	keep_pure_boolean_predicate	predicate owner	Keep if review confirms this is only a predicate and does not select replacement authority.	none_expected	focused_tests_plus_fallback_freeze_contract	classified_pending_human_review
FB-06341	skills/common/pipeline/integrations/discord-webhook.ts	127	postDiscordWebhook	pipe_pipe	if (!Number.isFinite(timeoutMs) || timeoutMs <= 0) {	configuration or policy value	keep_pure_boolean_predicate	predicate owner	Keep if review confirms this is only a predicate and does not select replacement authority.	none_expected	focused_tests_plus_fallback_freeze_contract	classified_pending_human_review
FB-06342	skills/common/pipeline/integrations/discord-webhook.ts	142	postDiscordWebhook	pipe_pipe	const statusText = response?.statusText || '';	transport payload contract	move_local_default_to_config_normalization_or_fail	config/schema normalization or authority boundary	Remove local default; either config-normalize the product default or fail typed for missing authority.	possible_louder_failure	focused_tests_plus_fallback_freeze_contract	classified_pending_human_review
FB-06343	skills/common/pipeline/integrations/discord-webhook.ts	154	postDiscordWebhook	pipe_pipe	statusText: response.statusText || '',	transport payload contract	move_local_default_to_config_normalization_or_fail	config/schema normalization or authority boundary	Remove local default; either config-normalize the product default or fail typed for missing authority.	possible_louder_failure	focused_tests_plus_fallback_freeze_contract	classified_pending_human_review
FB-06344	skills/common/pipeline/integrations/discord-webhook.ts	162	postDiscordWebhook	pipe_pipe	throw new DiscordWebhookDeliveryError(error?.message || 'discord webhook delivery failed', { cause: error });	transport payload contract	move_local_default_to_config_normalization_or_fail	config/schema normalization or authority boundary	Remove local default; either config-normalize the product default or fail typed for missing authority.	possible_louder_failure	focused_tests_plus_fallback_freeze_contract	classified_pending_human_review
FB-06345	skills/nova/pipeline/runners/pipeline-runner-scheduling.ts	61	buildGeneratorStateSnapshot	nullish	const moduleStatuses = Object.entries(progress?.modules ?? {}).map(([moduleId, mod = {}]: [string, any]) => {	buildGeneratorStateSnapshot	move_local_default_to_config_normalization_or_fail	config/schema normalization or authority boundary	Remove local default; either config-normalize the product default or fail typed for missing authority.	possible_louder_failure	focused_tests_plus_fallback_freeze_contract	classified_pending_human_review
FB-06346	skills/nova/pipeline/runners/pipeline-runner-scheduling.ts	64	buildGeneratorStateSnapshot	nullish	return authoritative?.status ?? STATUS.PENDING;	lifecycle/read-model state	fail_typed_required_authority_if_missing	runtime authority boundary	Treat as required authority until proven optional; validate at boundary and fail typed if missing.	possible_louder_failure	focused_tests_plus_fallback_freeze_contract	classified_pending_human_review
FB-06347	skills/nova/pipeline/runners/pipeline-runner-scheduling.ts	66	buildGeneratorStateSnapshot	nullish	const gateStatuses = Object.keys(progress?.gates ?? {}).map((gateId: string) => {	buildGeneratorStateSnapshot	move_local_default_to_config_normalization_or_fail	config/schema normalization or authority boundary	Remove local default; either config-normalize the product default or fail typed for missing authority.	possible_louder_failure	focused_tests_plus_fallback_freeze_contract	classified_pending_human_review
FB-06348	skills/nova/pipeline/runners/pipeline-runner-scheduling.ts	67	buildGeneratorStateSnapshot	nullish	const gate = progress.gates[gateId] ?? null;	buildGeneratorStateSnapshot	model_optional_absence_explicitly	schema optionality owner	Keep only if absence is part of the schema; otherwise validate required authority before this point.	absence_representation_may_change	focused_tests_plus_fallback_freeze_contract	classified_pending_human_review
FB-06349	skills/nova/pipeline/runners/pipeline-runner-scheduling.ts	69	buildGeneratorStateSnapshot	nullish	return gateProjection?.status ?? 'PENDING';	lifecycle/read-model state	move_local_default_to_config_normalization_or_fail	config/schema normalization or authority boundary	Remove local default; either config-normalize the product default or fail typed for missing authority.	possible_louder_failure	focused_tests_plus_fallback_freeze_contract	classified_pending_human_review
FB-06350	skills/nova/pipeline/runners/pipeline-runner-scheduling.ts	74	buildGeneratorStateSnapshot	nullish	project: config?.project ?? null,	configuration or policy value	model_optional_absence_explicitly	schema optionality owner	Keep only if absence is part of the schema; otherwise validate required authority before this point.	absence_representation_may_change	focused_tests_plus_fallback_freeze_contract	classified_pending_human_review
FB-06351	skills/nova/pipeline/runners/pipeline-runner-scheduling.ts	76	buildGeneratorStateSnapshot	nullish	terminal_status: opts.terminalStatus ?? null,	caller options/dependencies	model_optional_absence_explicitly	schema optionality owner	Keep only if absence is part of the schema; otherwise validate required authority before this point.	absence_representation_may_change	focused_tests_plus_fallback_freeze_contract	classified_pending_human_review
FB-06352	skills/nova/pipeline/runners/pipeline-runner-scheduling.ts	77	buildGeneratorStateSnapshot	nullish	terminal_decision: opts.terminalDecision ?? null,	caller options/dependencies	model_optional_absence_explicitly	schema optionality owner	Keep only if absence is part of the schema; otherwise validate required authority before this point.	absence_representation_may_change	focused_tests_plus_fallback_freeze_contract	classified_pending_human_review
